,FECHA,HORA,PLACA_DETECTADA,PLACA_CORREGIDA,ESTADO,MOTIVO DE RECHAZO
377,9/10/2020,7:51:26,ZCR52E,ZQR52E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
378,9/10/2020,7:55:59,FAK68,FAK068,Aprobado,
379,9/10/2020,7:58:16,SMF873,SMF873,Aprobado,
380,9/10/2020,8:00:07,HCU18,HCU18D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
381,9/10/2020,8:02:15,RXF75E,KXF75E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
382,9/10/2020,8:04:24,IDB849,WDG849,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
383,9/10/2020,8:04:33,KIF50A,KIF50A,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
384,9/10/2020,8:05:07,MMK204,MMS204,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
385,9/10/2020,8:07:00,HDE46,HXE846,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
386,9/10/2020,8:14:53,DGZ66F,DGZ50F,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
387,9/10/2020,8:15:16,LUW24E,LUW24F,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
388,9/10/2020,8:17:38,GCK19,GVI139,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
389,9/10/2020,8:19:46,IYF72C,JYF72C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
390,9/10/2020,8:20:00,SAE075,SME075,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
391,9/10/2020,8:21:40,NAV189,NAV189,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
392,9/10/2020,8:22:02,MNU099,MMM099,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
393,9/10/2020,8:26:24,EVG342,EVG042,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
394,9/10/2020,8:30:41,JCB34A,JCB341,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
395,9/10/2020,8:30:54,DJN26D,XIM26D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
396,9/10/2020,8:31:49,TID77C,IIN77C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
397,9/10/2020,8:36:40,DXY86C,OXY86C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
398,9/10/2020,8:37:00,DTV49V,XTV49V,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
399,9/10/2020,8:42:59,HGE594,HGE594,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
400,9/10/2020,8:46:10,TKU906,TKS906,Aprobado,
401,9/10/2020,8:51:43,DRC32,DRC42,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
402,9/10/2020,8:53:50,FGA55,FGA855,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
403,9/10/2020,8:54:24,CTI61E,ITI81E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
404,9/10/2020,8:56:28,GCC16,GCC16E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
405,9/10/2020,8:58:34,HKV54V,HQV54V,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
406,9/10/2020,9:17:33,LLG88,LLG88E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
407,9/10/2020,9:17:35,AAA77E,IAA70F,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
408,9/10/2020,9:19:16,FRQ72E,PKQQ72E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
409,9/10/2020,9:21:26,STY91C,STY910,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
410,9/10/2020,9:25:23,ITN407,TTN407,Aprobado,
411,9/10/2020,9:25:25,LRX29X,LRX29X,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
412,9/10/2020,9:29:24,PFF75C,PFF750,Aprobado,
413,9/10/2020,9:44:45,KTS80E,KIS80E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
414,9/10/2020,9:44:53,MSG72,MSG772,Aprobado,
415,9/10/2020,9:52:40,YCD34E,YCN34E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
416,9/10/2020,9:56:49,YWA22A,YMA22A,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
417,9/10/2020,10:15:28,LIG79,HUG79F,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
418,9/10/2020,10:21:28,KTQ97D,ATF97D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
419,9/10/2020,10:35:41,EQQ36E,EQQ38E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
420,9/10/2020,10:45:22,BFF456,DFF456,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
421,9/10/2020,11:05:16,RVA84C,NVA84C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
422,9/10/2020,11:25:46,STE14E,STE148,Aprobado,
423,9/10/2020,11:29:13,UJZ47C,UNZ47C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
424,9/10/2020,11:54:54,FLV87C,FLV87C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
425,10/10/2020,12:08:38,PET64E,PET64E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
426,10/10/2020,12:13:39,BED166,DED166,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
427,10/10/2020,12:17:03,VSG29,VSG29D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
428,10/10/2020,1:03:58,FJZ21,KPZ21F,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
429,10/10/2020,1:19:30,WDC93,WDC933,Aprobado,
430,10/10/2020,2:47:49,TSA06,TSA506,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
431,10/10/2020,3:23:08,HCU16,HCU18D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
432,10/10/2020,3:56:59,TSB81C,TSB810,Aprobado,
433,10/10/2020,4:13:21,SMF873,SMF873,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
434,10/10/2020,4:34:09,STC259,STD259,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
435,10/10/2020,4:57:16,PFR26,PFR26B,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
436,10/10/2020,5:04:53,JGC457,JGC457,Aprobado,
437,10/10/2020,5:09:34,JIG39B,DIG39B,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
438,10/10/2020,5:11:18,DKM26E,DKM28E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
439,10/10/2020,5:13:18,QBT10D,QBT10D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
440,10/10/2020,5:19:30,TCP87E,YCP87E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
441,10/10/2020,5:22:48,ITZ72C,ITZ72C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
442,10/10/2020,5:23:51,HKU73,HOU67B,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
443,10/10/2020,5:27:43,BAU26,BAU264,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
444,10/10/2020,5:27:43,ZTF89,ZTF89E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
445,10/10/2020,5:29:21,EIN07C,EIP09C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
446,10/10/2020,5:33:16,IRY01,IRY01Y,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
447,10/10/2020,5:33:54,KYK64E,KYK64E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
448,10/10/2020,5:38:43,KJB59,KHB59D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
449,10/10/2020,5:39:28,DDQ98C,KDQ98C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
450,10/10/2020,5:39:52,DLH54D,WLH54D,Aprobado,
451,10/10/2020,5:41:02,MNH975,MNH975,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
452,10/10/2020,5:41:40,IGG503,IGG50B,Aprobado,
453,10/10/2020,5:43:24,XRH16C,KRH15C,Aprobado,
454,10/10/2020,5:43:38,TSR61,TSR661,Aprobado,
455,10/10/2020,5:46:11,EGB43D,LGB43D,Aprobado,
456,10/10/2020,5:48:38,FGP54D,FGP56D,Aprobado,
457,10/10/2020,5:49:22,PRY97E,PKY96E,Aprobado,
458,10/10/2020,5:55:50,SSC23E,SSD26E,Aprobado,
459,10/10/2020,6:01:32,TKT696,TKW696,Aprobado,
460,10/10/2020,6:01:51,BFO26,BFO25B,Aprobado,
461,10/10/2020,6:03:27,ZRZ53D,ZHZ53D,Aprobado,
462,10/10/2020,6:06:56,GDS32E,GOS32E,Aprobado,
463,10/10/2020,6:08:59,YCS36,YCS36E,Aprobado,
464,10/10/2020,6:13:20,WJC55,MNC55C,Aprobado,
465,10/10/2020,6:16:05,EXN06E,EWN06E,Aprobado,
466,10/10/2020,6:22:25,GEU78A,DEU78A,Aprobado,
467,10/10/2020,6:24:49,KXY06E,KXY05E,Aprobado,
468,10/10/2020,6:26:19,MRY14D,MRY14D,Aprobado,
469,10/10/2020,6:28:31,CFO72E,CFF72E,Aprobado,
470,10/10/2020,6:28:41,YNK90E,YNW90E,Aprobado,
471,10/10/2020,6:30:52,WLQ085,MLQ085,Aprobado,
472,10/10/2020,6:31:04,BKO013,BQP013,Aprobado,
473,10/10/2020,6:37:10,WIV73V,MIV73V,Aprobado,
474,10/10/2020,6:37:32,SNW571,SNL571,Aprobado,
475,10/10/2020,6:37:47,JMW15,JMW15F,Aprobado,
476,10/10/2020,6:39:38,GCP42,GCP542,Aprobado,
477,10/10/2020,6:43:36,WCR05C,WCS05C,Aprobado,
478,10/10/2020,6:43:44,KIE04,DIE04B,Aprobado,
479,10/10/2020,6:45:49,WKW94,YWW94W,Rechazado,VEHÍCULO DISTANTE
480,10/10/2020,7:04:32,SFS60,SFS60E,Aprobado,
481,10/10/2020,7:05:31,INW992,INL992,Aprobado,
482,10/10/2020,7:06:03,GLW46F,GLW46F,Aprobado,
483,10/10/2020,7:07:03,HBM31E,HBD31E,Aprobado,
484,10/10/2020,7:18:21,AUU190,AUU19D,Aprobado,
485,10/10/2020,7:27:10,STA73,STA731,Rechazado,VEHÍCULO FUERA DEL CAMPO DE VISIBILIDAD
486,10/10/2020,7:27:27,STR92,STR925,Aprobado,
487,10/10/2020,7:33:38,MLG224,MLG224,Aprobado,
488,10/10/2020,7:33:50,KFT311,KFT311,Aprobado,
489,10/10/2020,7:34:21,GAU01C,GAU01C,Aprobado,
490,10/10/2020,7:42:07,DVN63D,DVN66D,Aprobado,
491,10/10/2020,7:42:15,BRA22B,BHA22B,Aprobado,
492,10/10/2020,7:43:31,EKD20D,EKN20D,Aprobado,
493,10/10/2020,7:46:07,HGF798,HGF798,Aprobado,
494,10/10/2020,7:46:34,HGG759,HGG759,Aprobado,
495,10/10/2020,7:51:01,WRW85B,LRL85B,Aprobado,
496,10/10/2020,7:52:14,HDP16B,HOP16B,Aprobado,
497,10/10/2020,8:02:00,SCS166,ESI166,Aprobado,
498,10/10/2020,8:04:24,TTZ374,TTM374,Aprobado,
499,10/10/2020,8:05:06,MGS78D,MGS78B,Aprobado,
500,10/10/2020,8:08:08,WSS77A,MSS77A,Aprobado,
501,10/10/2020,8:10:00,WXN18D,NXN18D,Aprobado,
502,10/10/2020,8:10:59,MMW419,MMW419,Aprobado,
503,10/10/2020,8:19:12,MLY13,MLY135,Aprobado,
504,10/10/2020,8:31:50,SIU27,SIU327,Aprobado,
505,10/10/2020,8:33:46,ISM27B,ISM27B,Aprobado,
506,10/10/2020,8:34:10,TRC46E,TRC46E,Aprobado,
507,10/10/2020,8:38:42,FGH36,FGH536,Aprobado,
508,10/10/2020,8:42:50,GGG01E,,Rechazado,VEHÍCULO FUERA DEL CAMPO DE VISIBILIDAD
509,10/10/2020,8:43:07,PGW57B,PGL57B,Aprobado,
510,10/10/2020,8:50:48,AGB25C,AGB25D,Aprobado,
511,10/10/2020,8:51:33,URR16E,URR16E,Aprobado,
512,10/10/2020,8:54:13,MSI372,MSI372,Aprobado,
513,10/10/2020,9:17:41,FHN168,FHN160,Aprobado,
514,10/10/2020,9:39:12,LTP73,LTP73F,Aprobado,
515,10/10/2020,9:39:41,TAR15,TMR415,Aprobado,
516,10/10/2020,10:09:46,KIG988,ITB988,Aprobado,
517,10/10/2020,10:19:44,QQQ90C,QJF90C,Aprobado,
518,10/10/2020,10:33:04,TRO72,TRO723,Aprobado,
519,10/10/2020,10:48:12,STZ95,STZ951,Aprobado,
520,10/10/2020,10:59:03,BHA06,DHA406,Aprobado,
521,10/10/2020,10:59:08,BCM47C,BCN47C,Aprobado,
522,10/10/2020,11:01:34,LLZ149,LLZ149,Aprobado,
523,10/10/2020,11:03:24,TTZ713,TTN713,Aprobado,
524,10/10/2020,11:12:22,777AAA,WDB055,Rechazado,VEHÍCULO FUERA DEL CAMPO DE VISIBILIDAD
525,10/10/2020,11:15:28,ZJC46E,ZUC46E,Aprobado,
526,10/10/2020,11:20:29,BRT35,BRT399,Aprobado,
527,10/10/2020,11:31:11,BIE87E,BWE87E,Aprobado,
528,10/10/2020,11:35:33,SAM91,SAM91E,Aprobado,
529,10/10/2020,11:39:16,HPP789,HPP789,Aprobado,
530,10/10/2020,11:39:19,JCR60,JCR610,Aprobado,
531,10/10/2020,11:42:15,LPH81,LPH81E,Aprobado,
532,10/10/2020,11:46:16,TAT466,TAT466,Aprobado,
533,10/10/2020,11:50:31,GFK51B,GFK51B,Aprobado,
534,10/10/2020,11:50:51,BUS229,KBF229,Aprobado,
535,10/10/2020,11:51:00,ZSZ10,ZSZ10D,Aprobado,
536,10/10/2020,11:55:46,MTA967,MTA967,Aprobado,
537,10/10/2020,11:57:28,BMZ720,BKZ720,Aprobado,
538,10/10/2020,12:03:30,KFV444,KFV444,Aprobado,
539,10/10/2020,12:06:11,DAU74E,AHM74E,Aprobado,
540,10/10/2020,12:14:52,FGG62,FGG622,Aprobado,
541,10/10/2020,12:17:00,HZK75,HZK754,Aprobado,
542,10/10/2020,12:17:19,KYW25E,KYW25E,Aprobado,
543,10/10/2020,12:17:32,RWW05E,RMW05E,Aprobado,
544,10/10/2020,12:19:22,ZYP497,ZYD497,Aprobado,
545,10/10/2020,12:21:53,DXN24,,Rechazado,EXCESO DE ILUMINACIÓN POR FACTORES EXTERNOS
546,10/10/2020,12:23:25,RIT64C,RIT54C,Aprobado,
547,10/10/2020,12:26:14,TRQ14,TRQ149,Aprobado,
548,10/10/2020,12:27:53,BJK268,DJK268,Aprobado,
549,10/10/2020,12:29:00,ZHZ86C,ZHZ86D,Aprobado,
550,10/10/2020,12:33:43,SWC36,SWC366,Aprobado,
551,10/10/2020,12:36:18,DGM06,DGM06F,Aprobado,
552,10/10/2020,12:36:19,BXO60,BXO50E,Aprobado,
553,10/10/2020,12:36:28,TPF83,TPF832,Aprobado,
554,10/10/2020,12:36:31,LTC31,,Rechazado,EXCESO DE ILUMINACIÓN POR FACTORES EXTERNOS
555,10/10/2020,12:36:50,DYM11,DYM117,Aprobado,
556,10/10/2020,12:42:29,LHH19,LHH19F,Aprobado,
557,10/10/2020,12:51:13,EKB738,EKB730,Aprobado,
558,10/10/2020,12:51:34,HGB73,HGB738,Aprobado,
559,10/10/2020,12:53:05,ADB14,MOB145,Aprobado,
560,10/10/2020,12:53:43,GDK97E,GOK97E,Aprobado,
561,10/10/2020,12:58:01,STP832,STD832,Aprobado,
562,10/10/2020,12:58:22,MFR19,MFR19F,Aprobado,
563,10/10/2020,12:59:40,MFD638,MFD638,Aprobado,
564,10/10/2020,1:02:25,TPH03,TPH030,Aprobado,
565,10/10/2020,1:02:55,YDR51,YDR51D,Aprobado,
566,10/10/2020,1:12:49,YCI16,YCI16D,Aprobado,
567,10/10/2020,1:15:33,BXW67E,BXW62E,Aprobado,
568,10/10/2020,1:15:34,ICM902,WCM902,Aprobado,
569,10/10/2020,1:17:38,GXN45C,GXN45C,Aprobado,
570,10/10/2020,1:21:07,LGG76,LGG75F,Aprobado,
571,10/10/2020,1:21:51,UKM12,UKM12D,Aprobado,
572,10/10/2020,1:23:16,WLB70,WLB770,Aprobado,
573,10/10/2020,1:26:09,KHE11,KHE11E,Aprobado,
574,10/10/2020,1:26:39,NAV189,NAV189,Aprobado,
575,10/10/2020,1:34:39,GLS99E,FGF995,Aprobado,
576,10/10/2020,1:37:04,ELF56D,ELL36D,Aprobado,
577,10/10/2020,1:37:37,SSZ61,SSZ61B,Aprobado,
578,10/10/2020,1:39:25,XST90,XST90E,Aprobado,
579,10/10/2020,1:43:31,HNG62E,HNG62E,Aprobado,
580,10/10/2020,1:56:07,LLQ77,LLC99E,Aprobado,
581,10/10/2020,1:57:13,GRZ36,GRZ360,Aprobado,
582,10/10/2020,2:03:44,LTF33,LTF33F,Aprobado,
583,10/10/2020,2:07:56,IGG609,IHG609,Aprobado,
584,10/10/2020,2:13:00,AVX26,AVX28F,Aprobado,
585,10/10/2020,2:16:19,KIM812,KID812,Aprobado,
586,10/10/2020,2:22:40,WBE49C,KBE49C,Aprobado,
587,10/10/2020,2:28:47,KCS46D,KCS45D,Aprobado,
588,10/10/2020,2:38:06,GEO642,GEO642,Aprobado,
589,10/10/2020,2:39:49,MDH15,MOH155,Aprobado,
590,10/10/2020,2:40:03,RIS12,RIS125,Aprobado,
591,10/10/2020,2:44:37,FSD55,FSD696,Aprobado,
592,10/10/2020,2:46:16,RVC27C,NVC27C,Aprobado,
593,10/10/2020,2:53:19,RSV89C,HRH89C,Aprobado,
594,10/10/2020,2:57:33,RMP721,RMP721,Aprobado,
595,10/10/2020,3:05:07,SRT89,SRT89E,Aprobado,
596,10/10/2020,3:05:27,KIQ128,KIQ128,Aprobado,
597,10/10/2020,3:05:48,ZSU10E,ZSS10E,Aprobado,
598,10/10/2020,3:10:01,PQQ92E,PQQ92E,Aprobado,
599,10/10/2020,3:14:20,SDD37,SND371,Aprobado,
600,10/10/2020,3:15:16,DAK49,DAK49D,Aprobado,
601,10/10/2020,3:23:46,ZNE01D,ZWE01D,Aprobado,
602,10/10/2020,3:27:36,FHT448,FHT440,Aprobado,
603,10/10/2020,3:29:23,GVS20,GVM420,Aprobado,
604,10/10/2020,3:29:57,FYE34E,RYE34E,Aprobado,
605,10/10/2020,3:41:07,CLM39,MLM309,Aprobado,
606,10/10/2020,3:46:43,TSA60C,TSA600,Aprobado,
607,10/10/2020,3:47:31,CCS75,DDS75E,Aprobado,
608,10/10/2020,3:51:32,ICU18C,UCL180,Aprobado,
609,10/10/2020,3:55:48,CAM696,CZZ696,Aprobado,
610,10/10/2020,3:57:40,EWX22D,EMX22D,Aprobado,
611,10/10/2020,4:00:05,AAD16,AAN16F,Aprobado,
612,10/10/2020,4:01:56,FLR97C,FLR97C,Aprobado,
613,10/10/2020,4:03:46,LAC35C,IAC350,Aprobado,
614,10/10/2020,4:04:57,LYX248,LYX24B,Aprobado,
615,10/10/2020,4:08:30,XSR37,XSR37E,Aprobado,
616,10/10/2020,4:13:05,PVP09E,BVP09E,Aprobado,
617,10/10/2020,4:13:46,MLU73,SMF738,Aprobado,
618,10/10/2020,4:19:55,EQH595,EQH595,Aprobado,
619,10/10/2020,4:23:44,NRW69B,NHW69B,Aprobado,
620,10/10/2020,4:24:10,LJT39,LJT39B,Aprobado,
621,10/10/2020,4:26:09,SAN71D,SUN71D,Aprobado,
622,10/10/2020,4:27:28,JVC45E,JVD45E,Aprobado,
623,10/10/2020,4:27:50,WNP97,WNP975,Aprobado,
624,10/10/2020,4:36:11,IYW44,IYW44C,Aprobado,
625,10/10/2020,4:36:45,HZO66,HZO616,Aprobado,
626,10/10/2020,4:41:30,MVD665,MVD665,Aprobado,
627,10/10/2020,4:43:31,MGU27E,MGM27E,Aprobado,
628,10/10/2020,4:43:43,RFH89C,RFH89C,Aprobado,
629,10/10/2020,4:47:55,KHE038,KHQ038,Aprobado,
630,10/10/2020,4:48:08,WIZ51C,RIZ51D,Aprobado,
631,10/10/2020,4:51:48,SVY33,SVY933,Aprobado,
632,10/10/2020,4:52:01,YCI05D,YCI05D,Aprobado,
633,10/10/2020,4:53:30,MBG51,KBG510,Aprobado,
634,10/10/2020,4:56:25,SWC258,SMC258,Aprobado,
635,10/10/2020,4:56:44,BRD50F,BRN50F,Aprobado,
636,10/10/2020,5:00:49,IXW02E,IKW02E,Aprobado,
637,10/10/2020,5:02:15,BEW196,WEW196,Aprobado,
638,10/10/2020,5:02:52,FFQ11F,FFQ11F,Aprobado,
639,10/10/2020,5:05:23,ZRR18A,ZRR18A,Aprobado,
640,10/10/2020,5:07:37,EMZ957,CMZ957,Aprobado,
641,10/10/2020,5:09:07,BZF91,BZF091,Aprobado,
642,10/10/2020,5:09:38,SNP439,SND439,Aprobado,
643,10/10/2020,5:09:45,KGK95,KAT958,Aprobado,
644,10/10/2020,5:14:18,JKU419,JKN419,Aprobado,
645,10/10/2020,5:14:19,SWR554,CWR554,Aprobado,
646,10/10/2020,5:18:11,RTK55E,RYK55E,Aprobado,
647,10/10/2020,5:20:19,SHW18,SNK018,Aprobado,
648,10/10/2020,5:21:40,CSY64E,CSY66E,Aprobado,
649,10/10/2020,5:21:57,LDT98E,LGL98E,Aprobado,
650,10/10/2020,5:24:35,MGG91,MGG91F,Aprobado,
651,10/10/2020,5:26:47,BCS31,BYI391,Aprobado,
652,10/10/2020,5:28:08,KBS000,KBD000,Aprobado,
653,10/10/2020,5:29:10,LSK19,LSK19F,Aprobado,
654,10/10/2020,5:29:11,LIX51,LIX513,Aprobado,
655,10/10/2020,5:29:27,WXU33C,KXS33C,Aprobado,
656,10/10/2020,5:31:01,REB80,REB80D,Aprobado,
657,10/10/2020,5:32:55,LFY31,LFY31D,Aprobado,
658,10/10/2020,5:33:14,JHG79E,WHG79E,Aprobado,
659,10/10/2020,5:34:45,STQ18C,STQ18D,Aprobado,
660,10/10/2020,5:35:25,DSD87F,DSN87F,Aprobado,
661,10/10/2020,5:37:38,FRO80,TRO806,Aprobado,
662,10/10/2020,5:39:54,PKD51B,PKN51B,Aprobado,
663,10/10/2020,5:40:08,CCP233,CCP233,Aprobado,
664,10/10/2020,5:40:25,MSI372,MSI372,Aprobado,
665,10/10/2020,5:44:43,EFC081,EFC081,Aprobado,
666,10/10/2020,5:46:03,TYM75,UTM76E,Aprobado,
667,10/10/2020,5:46:20,XCA81,QXA81B,Aprobado,
668,10/10/2020,5:52:49,KHR59,KHR559,Aprobado,
669,10/10/2020,5:52:58,ZPH61,ZPH51,Aprobado,
670,10/10/2020,5:57:00,MCK926,WMI926,Aprobado,
671,10/10/2020,5:57:16,BTX34,BIF34F,Aprobado,
672,10/10/2020,6:02:48,MFD299,MFD299,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
673,10/10/2020,6:06:05,FAI305,FAL305,Aprobado,
674,10/10/2020,6:10:00,HDC740,HQC74D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
675,10/10/2020,6:10:35,MLA50,MLA504,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
676,10/10/2020,6:10:54,IRH034,IRH034,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
677,10/10/2020,6:12:02,CJH03B,CJH06B,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
678,10/10/2020,6:13:19,RRB88C,KRB88C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
679,10/10/2020,6:18:10,EKK029,EKK029,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
680,10/10/2020,6:18:50,PRX36X,PRI36D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
681,10/10/2020,6:23:09,LAG838,LAG838,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
682,10/10/2020,6:25:21,FCS323,FCF323,Aprobado,
683,10/10/2020,6:26:53,PJZ64D,PJZ66D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
684,10/10/2020,6:27:41,NVZ95C,WVZ95C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
685,10/10/2020,6:33:51,QVO04,QVO04E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
686,10/10/2020,6:36:08,FAP052,FWP052,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
687,10/10/2020,6:36:20,KIE424,KIE424,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
688,10/10/2020,6:36:41,HAA60,HAA15D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
689,10/10/2020,6:40:18,LLN31,GLN31F,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
690,10/10/2020,6:40:21,JDM210,JDN210,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
691,10/10/2020,6:40:24,BLS64C,KBF66C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
692,10/10/2020,6:45:28,KYS60E,KYS60E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
693,10/10/2020,6:49:01,BCK130,JBL130,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
694,10/10/2020,6:58:24,RFA06C,RHA05C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
695,10/10/2020,6:58:35,BER744,BER744,Aprobado,
696,10/10/2020,7:01:25,TJC03E,JWC03E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
697,10/10/2020,7:02:43,TPV18,TPD081,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
698,10/10/2020,7:04:14,GEQ83B,GEQ83B,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
699,10/10/2020,7:06:38,AFO66E,JFO85E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
700,10/10/2020,7:06:54,HRV26C,HHV26C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
701,10/10/2020,7:07:43,OUO90,OUO90F,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
702,10/10/2020,7:17:29,FPP118,FHP118,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
703,10/10/2020,7:19:02,DBG12F,DBG12F,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
704,10/10/2020,7:19:28,CBB41D,CBB41D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
705,10/10/2020,7:19:36,TMY39,TKY093,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
706,10/10/2020,7:19:41,CXA355,IXA355,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
707,10/10/2020,7:25:21,SKR54,SKR548,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
708,10/10/2020,7:28:06,MLS71,SMF701,Aprobado,
709,10/10/2020,7:32:56,STA38C,STA380,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
710,10/10/2020,7:34:38,CHR573,CHR574,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
711,10/10/2020,7:38:57,IAG82,IAG825,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
712,10/10/2020,7:40:20,FGM11B,FGM118,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
713,10/10/2020,7:40:58,RWA34E,RMA34E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
714,10/10/2020,7:43:13,AFC99,AFP99D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
715,10/10/2020,7:45:19,WGH76E,WGH75E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
716,10/10/2020,7:55:26,DCG20E,DCG20F,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
